,n,density,m,min deg,max deg,avg deg,nst1,nst2,hit rate,K,time
498,130,0.07692307692307693,615,3,16,9.461538461538462,6934132415360054357565832881260197636078930673443226355126615763269739040244821480252935254253002274808622619836809216,5520581495835658502414928002816834200960316643850678579901136078052921009188223361691389661408035789915486653473882112,0.9861538461538462,100000,95.32335090637207
499,140,0.07142857142857142,670,2,19,9.571428571428571,123203140281922575190733361318636064699911275911473427641764295426902274658095395525344699387819461664347720895878567864664326144,94884116875575717834725839308349180654908352563717570650161939108214725829048167836612582172969844956942849005467279834405142528,0.9914285714285714,40957,41.41423153877258
500,30,0.3333333333333333,145,4,16,9.666666666666666,193789542548289125877809152,157277916331619335918321664,0.9866666666666667,276,0.1168053150177002
501,40,0.25,204,4,16,10.2,7044955344024923114700603802135822336,5891258387033220083986123178781966336,1.0,1441,0.48894357681274414
502,50,0.2,256,3,17,10.24,14859301750797604671381911378840051184109092864,11910482689135406852934414201449636958776066048,0.984,645,0.32339906692504883
503,60,0.16666666666666666,290,4,17,9.666666666666666,2535652772833890014318149439221929424712301208248778752,2000000980019202455719994891283677847447894395891744768,0.99,17866,8.078142642974854
504,70,0.14285714285714285,355,4,17,10.142857142857142,179769394299538545813956504495288248433652757530373165019532623872,140078946461106964039618971666728947377385970009432745537523679232,0.9914285714285714,13932,7.255347728729248
505,80,0.125,404,3,18,10.1,594670503282657806275372945680265548629208725637066201915434559829784395776,467354192338663298282073014701950210057823190904707951455579865643829166080,0.985,4638,2.9248547554016113
506,90,0.1111111111111111,435,4,18,9.666666666666666,12564687945070558373120557783145981549262880654266412404901318458032367505831362560,10763604106797971676348358725969107677697057569404673478052431106326482191288107008,0.9844444444444445,1186,0.946110725402832
507,100,0.1,473,3,19,9.46,7653095587291922759572896253308874925229265815388809210343632808575916778383603903835930624,6026230342744599734168530188992783849154467462291143269052620824487757973355800100658479104,0.992,13049,9.602709770202637
508,110,0.09090909090909091,584,4,19,10.618181818181819,5903822732601230929656820894682772818533264340023530444732898390799871358317190929488301521126786452160512,4413128490038417299983534380843923380689318412895150624498102953736787001322657732525668403075222064857088,0.9927272727272728,903,0.8468654155731201
509,120,0.08333333333333333,598,4,18,9.966666666666667,6542067675990088677227538470788236192940659769278215312119297465741079647476151457457397114127998387566562770944,5313422479825310420847736177230255574233605833464149277977791678139238015412960740869308461404525193427224100864,0.985,7300,6.543010711669922
510,130,0.07692307692307693,643,4,19,9.892307692307693,26943956038754055191443354539142813366821410864277577519970337090809705261690836275945883326318889576455111595228145909760,20688609504917904673062144023650807374309778075950046071655533276900429889926193549839731441534688033796206045382146260992,0.9876923076923078,2158,2.1757593154907227
511,140,0.07142857142857142,698,3,18,9.971428571428572,355454700535036098964396737927664702571451033228428003013194857844531400620750094652150018706143811449987902320841935408318270930944,291218964015544088375350503084947871550797557674833279970484795451037118142520329133058615776490974783020788271641688504662579216384,0.9942857142857143,16584,19.540973663330078
512,30,0.3333333333333333,141,2,20,9.4,34956494830541238926573568,29485149804508945324179456,0.9266666666666667,1329,0.39774036407470703
513,40,0.25,199,4,16,9.95,2490196156958231369645752546190426112,2092761787378478109990713710318977024,0.975,1441,0.5748484134674072
514,50,0.2,236,3,17,9.44,234293525527349331853277239263291683603742720,174818940796642026865773068098842132144455680,0.9800000000000001,587,0.24686050415039062
515,60,0.16666666666666666,302,4,16,10.066666666666666,57035484487622865388407067989937409289397703303069958144,44999032126251709854581066841241332573633335758898069504,0.9933333333333334,3753,1.786069631576538
516,70,0.14285714285714285,330,2,17,9.428571428571429,828851258699406439881612802260802449082604959669377257481175040,672454587315160958186181281121810983357995603293883564889735168,0.9885714285714287,53,0.05818057060241699
517,80,0.125,422,3,17,10.55,15668214599732127080826243620378954862841001521106571106086921048947007946752,12940646978148318174165504868984822241298068088836175523487875080800656424960,0.985,988,0.754875898361206
518,90,0.1111111111111111,434,4,18,9.644444444444444,20658579851982617065082889245722508265634577163304618735021323907024903299489857536,15968833546108769747190915648694074474067246633337210599894530762638483495682310144,0.9888888888888889,8458,6.913865804672241
519,100,0.1,487,4,19,9.74,214420541382193979456671215045232078194161109323507435884028180093837961022989794842333151232,156079251009920730247695548362286013377689398024094494392412769445691127181194545689478037504,0.9960000000000001,1143,0.9177384376525879
520,110,0.09090909090909091,575,4,17,10.454545454545455,2531338328158816357927718035161651965841486362707846014195677276880954304344703577601267462351209908666368,2065839482242348635279615998163066252339348173930488352345144238775726225960741157035110736267755298750464,0.9945454545454545,2942,3.128598213195801
521,120,0.08333333333333333,599,3,18,9.983333333333333,11339542825779502276394075349738332855066502020731782153251415554279010936896576727946933185492155599464976875520,9210893401231848585844484527147302352267604369274772971430165401767805179387425176724357210370461609134068334592,0.9949999999999999,2557,2.481534242630005
522,130,0.07692307692307693,660,3,19,10.153846153846153,450897521113174087756842015230671869996944892636414109021447879534728803289882980404043698710821746423296433141502869241856,380331721204653484981566249732997536420153124076774767473830989699786460209136779020058751219894791916018597051393520959488,0.9907692307692308,6019,6.655482292175293
523,140,0.07142857142857142,652,2,17,9.314285714285715,2097907073906195317014373306222176406993313628475440324323226102274722023916191393493409918674928702210956700422582487958421504,1583442299219370759806257693757917441670440302884655275997123909942570996086702872214477320739253659556086469386237146430439424,0.99,367,0.4606320858001709
524,30,0.3333333333333333,142,4,13,9.466666666666667,276889029996321509570772992,229145830908920302978203648,0.9933333333333334,58,0.0283963680267334
525,40,0.25,197,4,16,9.85,1665004967385833779430708759758897152,1377935741625633570178281337113280512,0.9949999999999999,58,0.03801274299621582
526,50,0.2,238,4,17,9.52,579221799338166459642770438651506598889914368,456323021894887762349022876549502510794014720,0.9800000000000001,1051,0.6098959445953369
527,60,0.16666666666666666,299,4,18,9.966666666666667,9572431574197321404098654187968810594842272126960926720,7352852768021774856614451870603037478342737646573322240,0.9866666666666667,414,0.2640571594238281
528,70,0.14285714285714285,328,2,17,9.371428571428572,242547182507615798412145391353367746908196878356224701758439424,180449752321147783690236246022432845945237150474147672262443008,0.9828571428571429,3359,1.7641429901123047
529,80,0.125,419,5,18,10.475,35435844239930114604656052843933177232025296424263716136965485003792170614784,26355047472998728013124082834132787344014907507838689238650370179982138802176,0.9949999999999999,1397,1.15047287940979
530,90,0.1111111111111111,469,5,18,10.422222222222222,64426876280218347483621323744649452824053002923321361268567370122798251859023614705664,51985787705604918232182177548287710687313419855449616076669482417098762422441847291904,0.9911111111111112,1507,1.221755027770996
531,100,0.1,498,2,17,9.96,686824926440580926933553887754746613223834524458658059920403617206819647827940753133482803200,554931887723480944235578872392413118305514013973968374536856355234242557274120873833473769472,0.984,5973,5.031486511230469
532,110,0.09090909090909091,581,3,22,10.563636363636364,6792359302773330732947716523289844266237791450927654289890156850726611130550741283565795698766976152240128,4221490267399105275287301081206904241852819472463630794148677198562838585786886957796680700567005628989440,0.9945454545454545,1218,1.0077013969421387
533,120,0.08333333333333333,606,2,17,10.1,22437278256491011066786486493673961499309350469566088589527356548562388389996357421158806491933974515914465345536,16986070892713922134377586540999107598278724965250081266411193023636631281457848371260410313521386611759950856192,0.9816666666666667,32294,31.180970191955566
534,130,0.07692307692307693,605,3,17,9.307692307692308,2224959786442309262404771000103749038944924169719099095702337244274916028566955006871237705356404949762892634376896512,1702199639901104269416391691715898347226150181641904717119439651795461703484866053401064448608198609615524296900214784,0.9861538461538462,1379,1.3966171741485596
535,140,0.07142857142857142,689,3,18,9.842857142857143,8123313587037562151917929566552438749622209004454942450001617638586958889725580677910110484071563698854212457546634822291780796416,6688184358664033551322956398895313865762321004281089837231454325697314169849518736727620609772853548055594820731678352750449524736,0.9871428571428572,2751,3.617119312286377
536,30,0.3333333333333333,142,4,16,9.466666666666667,143911370507110241374568448,112022898770059114393370624,0.96,100000,21.973347902297974
537,40,0.25,179,5,14,8.95,45095157028818995310263985311318016,35543225686102468286209689391202304,0.9949999999999999,1119,0.39100074768066406
538,50,0.2,235,2,16,9.4,74736352926361231765385534881678709030387712,54766286030461072536878562898487287216078848,0.9719999999999999,842,0.3310682773590088
539,60,0.16666666666666666,251,3,13,8.366666666666667,255659889953781187184008026807202694344305325113344,199544784859085728516104501985964383508507951890432,0.9866666666666667,1303,0.6653001308441162
540,70,0.14285714285714285,332,4,18,9.485714285714286,971391751081305722957174129791397880735536925055746030031601664,692236732551618488141559905703392748985700380227537095677181952,0.9885714285714287,2930,1.995011329650879
541,80,0.125,399,4,18,9.975,160892815681413688507146529515843699814155406424219549760859391723581734912,116096829074982397944763561764165159535790807427864372494406414653619961856,0.9925,2974,2.2049758434295654
